Time, X, Y, Z
5.9,0.109083,1.249887,0.327211
5.908333,0.110269,1.249703,0.32693
5.916667,0.111416,1.249564,0.326558
5.925,0.112638,1.249401,0.326256
5.933333,0.113972,1.249243,0.325864
5.941667,0.115377,1.249074,0.325568
5.95,0.116831,1.248869,0.325274
5.958333,0.118431,1.248687,0.324988
5.966667,0.120012,1.248479,0.324822
5.975,0.121621,1.248308,0.324554
5.983333,0.123093,1.248137,0.324344
5.991667,0.124425,1.24802,0.324053
6.0,0.125553,1.247951,0.323817
6.008333,0.126472,1.247953,0.323564
6.016667,0.127264,1.248018,0.323298
6.025,0.127854,1.248134,0.323034
6.033333,0.128348,1.248232,0.322755
6.041667,0.128749,1.248322,0.322452
6.05,0.12912,1.248386,0.322119
6.058333,0.129466,1.248398,0.321785
6.066667,0.129787,1.248351,0.321479
6.075,0.130133,1.248241,0.32121
6.083333,0.130485,1.248111,0.32094
6.091667,0.130774,1.247931,0.320731
6.1,0.131049,1.24771,0.320523
6.108333,0.131255,1.247468,0.320323
6.116667,0.1314,1.247236,0.320079
6.125,0.13144,1.246993,0.319877
6.133333,0.131387,1.246693,0.319602
6.141667,0.131248,1.246352,0.319272
6.15,0.131007,1.245964,0.318909
6.158333,0.130709,1.245554,0.318574
6.166667,0.130337,1.245175,0.318191
6.175,0.129879,1.244817,0.317865
6.183333,0.129429,1.244465,0.317529
6.191667,0.128891,1.244118,0.317184
6.2,0.128387,1.243818,0.316909
6.208333,0.127879,1.243596,0.316621
6.216667,0.127335,1.243412,0.316333
6.225,0.126782,1.243245,0.316016
6.233333,0.126216,1.243097,0.315706
6.241667,0.125601,1.242909,0.315358
6.25,0.124989,1.242669,0.314981
6.258333,0.124336,1.242431,0.31454
6.266667,0.123644,1.242178,0.314011
6.275,0.122905,1.241878,0.313477
6.283333,0.122128,1.241577,0.312824
6.291667,0.121311,1.241282,0.312139
6.3,0.120425,1.240953,0.311426
6.308333,0.119434,1.240653,0.310679
6.316667,0.118369,1.240298,0.309897
6.325,0.117256,1.239896,0.309105
6.333333,0.116082,1.239486,0.308241
6.341667,0.114896,1.239056,0.307247
6.35,0.113635,1.238628,0.306086
6.358333,0.112476,1.238191,0.304914
6.366667,0.111279,1.237832,0.303641
6.375,0.110009,1.237532,0.302309
6.383333,0.108698,1.237318,0.300982
6.391667,0.107362,1.2372,0.2996
6.4,0.105839,1.237164,0.298121
6.408333,0.104235,1.237143,0.296646
6.416667,0.102497,1.23718,0.295024
6.425,0.10066,1.237081,0.29345
6.433333,0.098729,1.237023,0.291734
6.441667,0.096725,1.236804,0.290134
6.45,0.094636,1.236518,0.288491
6.458333,0.092574,1.236058,0.286833
6.466667,0.090567,1.235527,0.285276
6.475,0.088632,1.234874,0.283745
6.483333,0.086878,1.234219,0.282283
6.491667,0.085231,1.233624,0.280898
6.5,0.083777,1.233105,0.279509
6.508333,0.082448,1.232694,0.278267
6.516667,0.081289,1.232421,0.27713
6.525,0.08018,1.232307,0.276029
6.533333,0.079153,1.232312,0.275055
6.541667,0.078151,1.232377,0.274144
6.55,0.077185,1.232499,0.273226
6.558333,0.076266,1.232621,0.272296
6.566667,0.07528,1.232703,0.27143
6.575,0.074393,1.232755,0.270682
6.583333,0.07346,1.23283,0.269846
6.591667,0.072567,1.232938,0.269113
6.6,0.071736,1.233039,0.268404
6.608333,0.070968,1.233108,0.267826
6.616667,0.070217,1.233235,0.267366
6.625,0.069568,1.233367,0.266983
6.633333,0.069034,1.233529,0.26667
6.641667,0.068598,1.233752,0.266386
6.65,0.068246,1.234033,0.266193
6.658333,0.067959,1.234365,0.266059
6.666667,0.067776,1.234725,0.265988
6.675,0.067625,1.235112,0.265944
6.683333,0.067507,1.235498,0.265975
6.691667,0.067496,1.235834,0.26604
6.7,0.067556,1.236117,0.266137
6.708333,0.067666,1.236335,0.266273
6.716667,0.067838,1.236531,0.266471
6.725,0.068095,1.236683,0.266735
6.733333,0.068411,1.236789,0.267103
6.741667,0.068833,1.236858,0.267522
6.75,0.069301,1.236918,0.268017
6.758333,0.069858,1.236954,0.268609
6.766667,0.070512,1.236988,0.269321
6.775,0.071184,1.237038,0.270048
6.783333,0.071843,1.237101,0.270841
6.791667,0.072531,1.237091,0.271755
6.8,0.073258,1.237055,0.272757
6.808333,0.07401,1.236998,0.273701
6.816667,0.074772,1.236898,0.274801
6.825,0.075528,1.236706,0.276025
6.833333,0.076333,1.236494,0.277221
6.841667,0.077108,1.236189,0.278631
6.85,0.077907,1.235877,0.279989
6.858333,0.078756,1.235523,0.281544
6.866667,0.079642,1.235144,0.282984
6.875,0.080652,1.234699,0.284559
6.883333,0.081703,1.234313,0.286001
6.891667,0.08272,1.233976,0.287493
6.9,0.083753,1.233791,0.288797
6.908333,0.084722,1.233702,0.290138
6.916667,0.085622,1.233732,0.291371
6.925,0.086496,1.233728,0.292581
6.933333,0.087253,1.233722,0.29388
6.941667,0.087961,1.233685,0.295044
6.95,0.088679,1.233562,0.296333
6.958333,0.089419,1.233375,0.29752
6.966667,0.090193,1.233176,0.298683
6.975,0.091047,1.232895,0.299834
6.983333,0.092066,1.232602,0.300907
6.991667,0.093133,1.232274,0.30185
7.0,0.094359,1.231946,0.302836
7.008333,0.095663,1.23156,0.30371
7.016667,0.097075,1.23119,0.304497
7.025,0.098495,1.230859,0.305234
7.033333,0.099929,1.230517,0.305928
7.041667,0.101294,1.23023,0.306637
7.05,0.10264,1.230003,0.307229
7.058333,0.103854,1.229896,0.307784
7.066667,0.104957,1.229833,0.308305
7.075,0.105837,1.22989,0.308789
7.083333,0.106581,1.230044,0.309249
7.091667,0.10725,1.230272,0.309642
7.1,0.10782,1.230531,0.31
7.108333,0.10825,1.230846,0.310301
7.116667,0.108616,1.231151,0.310523
7.125,0.108918,1.231457,0.310688
7.133333,0.109123,1.231772,0.31079
7.141667,0.109257,1.232077,0.31081
7.15,0.109344,1.232354,0.31078
7.158333,0.109379,1.232603,0.310692
7.166667,0.109378,1.2328,0.310555
7.175,0.109341,1.232959,0.310375
7.183333,0.109296,1.233079,0.310151
7.191667,0.109248,1.233165,0.309859
7.2,0.109186,1.23322,0.309529
7.208333,0.109133,1.23324,0.309183
7.216667,0.109063,1.233204,0.308852
7.225,0.108993,1.23317,0.308541
7.233333,0.108947,1.233078,0.308213
7.241667,0.108922,1.232981,0.307862
7.25,0.108917,1.232863,0.307522
7.258333,0.108873,1.232753,0.307146
7.266667,0.108837,1.232628,0.306734
7.275,0.108776,1.232481,0.30642
7.283333,0.108713,1.232303,0.306108
7.291667,0.108626,1.232043,0.305825
7.3,0.108506,1.231758,0.305521
7.308333,0.108403,1.23142,0.30524
7.316667,0.108302,1.231032,0.305002
7.325,0.108234,1.230585,0.304807
7.333333,0.108138,1.23014,0.304623
7.341667,0.108084,1.229724,0.304489
7.35,0.108066,1.229331,0.304416
7.358333,0.108038,1.228946,0.30439
7.366667,0.107987,1.228553,0.304376
7.375,0.107872,1.228193,0.304393
7.383333,0.107663,1.227885,0.30439
7.391667,0.107352,1.227668,0.304339
7.4,0.106927,1.22753,0.304309
7.408333,0.106388,1.227433,0.30423
7.416667,0.105708,1.227351,0.304097
7.425,0.105002,1.227246,0.303963
7.433333,0.104176,1.227137,0.303774
7.441667,0.103263,1.227051,0.303629
7.45,0.102353,1.226959,0.303532
7.458333,0.101459,1.226898,0.303502
7.466667,0.100549,1.22686,0.303612
7.475,0.099713,1.226843,0.303917
7.483333,0.098924,1.226816,0.304237
7.491667,0.098126,1.226834,0.304608
7.5,0.097372,1.22689,0.305054
7.508333,0.096705,1.226948,0.305584
7.516667,0.095992,1.227042,0.30622
7.525,0.095326,1.227142,0.306833
7.533333,0.094661,1.22724,0.307578
7.541667,0.093913,1.227364,0.308327
7.55,0.093225,1.227564,0.309025
7.558333,0.092455,1.227748,0.30989
7.566667,0.091696,1.228033,0.310613
7.575,0.090916,1.228299,0.311467
7.583333,0.090115,1.228582,0.312302
7.591667,0.089266,1.228983,0.313152
7.6,0.088416,1.229397,0.31398
7.608333,0.087571,1.229811,0.314905
7.616667,0.086664,1.230245,0.315777
7.625,0.085719,1.230666,0.316661
7.633333,0.084815,1.231051,0.317608
7.641667,0.083811,1.231455,0.318536
7.65,0.08284,1.231796,0.319507
7.658333,0.081748,1.232148,0.320389
7.666667,0.080637,1.232404,0.321389
7.675,0.079432,1.232654,0.322275
7.683333,0.078146,1.232825,0.323276
7.691667,0.076797,1.23294,0.324188
7.7,0.075371,1.233068,0.325011
7.708333,0.07387,1.233074,0.325832
7.716667,0.072459,1.233037,0.326479
7.725,0.070899,1.232982,0.327106
7.733333,0.069341,1.232865,0.327721
7.741667,0.06784,1.232728,0.328166
7.75,0.066336,1.232515,0.328541
7.758333,0.064814,1.232238,0.328773
7.766667,0.063309,1.231952,0.328867
7.775,0.061792,1.231628,0.32901
7.783333,0.060295,1.231305,0.329028
7.791667,0.058718,1.230963,0.328962
7.8,0.057189,1.230581,0.328774
7.808333,0.055604,1.230235,0.32854
7.816667,0.05398,1.229825,0.328275
7.825,0.052428,1.229501,0.327991
7.833333,0.050734,1.229185,0.327698
7.841667,0.049204,1.228992,0.327385
7.85,0.047682,1.22887,0.327015
7.858333,0.046267,1.228777,0.326688
7.866667,0.044948,1.228738,0.326308
7.875,0.043732,1.228826,0.325941
7.883333,0.042628,1.228901,0.325562
7.891667,0.041681,1.229033,0.325166
7.9,0.040857,1.229193,0.324804
7.908333,0.040099,1.22933,0.324481
7.916667,0.039436,1.229544,0.324163
7.925,0.038875,1.229774,0.323914
7.933333,0.038395,1.230055,0.323693
7.941667,0.037955,1.230442,0.323476
7.95,0.037606,1.230876,0.323338
7.958333,0.037287,1.231403,0.323199
7.966667,0.036996,1.232042,0.323084
7.975,0.036763,1.232723,0.32301
7.983333,0.036579,1.233424,0.323004
7.991667,0.036438,1.234139,0.322983
8.0,0.036354,1.234802,0.32301
8.008333,0.03633,1.235447,0.322968
8.016667,0.036353,1.236018,0.323019
8.025,0.036404,1.236567,0.323052
8.033333,0.036509,1.237083,0.323105
8.041667,0.036694,1.237604,0.323154
8.05,0.036925,1.238089,0.323227
8.058333,0.037197,1.238588,0.32331
8.066667,0.037429,1.239123,0.323411
8.075,0.037659,1.239699,0.323526
8.083333,0.037895,1.24027,0.32371
8.091667,0.038106,1.240744,0.323954
8.1,0.038303,1.241184,0.324168
8.108333,0.038534,1.24164,0.324342
8.116667,0.038777,1.242026,0.324545
8.125,0.039007,1.242354,0.324824
8.133333,0.039272,1.242615,0.325119
8.141667,0.039592,1.242826,0.325442
8.15,0.039941,1.243003,0.32582
8.158333,0.040379,1.243178,0.326228
8.166667,0.040833,1.243332,0.326663
8.175,0.041375,1.243464,0.327168
8.183333,0.041949,1.243519,0.327791
8.191667,0.042492,1.243552,0.328435
8.2,0.043061,1.243589,0.329169
8.208333,0.043695,1.243597,0.329995
8.216667,0.044284,1.243566,0.330896
8.225,0.044936,1.243475,0.332027
8.233333,0.045611,1.243358,0.333057
8.241667,0.046329,1.24322,0.334279
8.25,0.047078,1.243018,0.335529
8.258333,0.047931,1.242788,0.336939
8.266667,0.048758,1.242573,0.338422
8.275,0.04965,1.242322,0.340032
8.283333,0.050572,1.24202,0.341775
8.291667,0.051536,1.241613,0.343674
8.3,0.052559,1.241167,0.345568
8.308333,0.053623,1.240574,0.34769
8.316667,0.054761,1.239923,0.350013
8.325,0.055897,1.239208,0.35247
8.333333,0.057165,1.238415,0.355024
8.341667,0.058501,1.237486,0.357713
8.35,0.059913,1.236472,0.360582
8.358333,0.061406,1.235473,0.363593
8.366667,0.062983,1.234468,0.366623
8.375,0.064558,1.233544,0.369656
8.383333,0.066207,1.232745,0.372628
8.391667,0.067843,1.232082,0.375471
8.4,0.069414,1.231703,0.378128
8.408333,0.070833,1.231586,0.380478
8.416667,0.072024,1.231614,0.382658
8.425,0.073018,1.231782,0.384504
8.433333,0.07393,1.232028,0.386222
8.441667,0.074639,1.232153,0.387682
8.45,0.075302,1.232169,0.388999
8.458333,0.075896,1.232076,0.390099
8.466667,0.076604,1.231883,0.391084
8.475,0.077342,1.231699,0.391807
8.483333,0.078275,1.231484,0.392502
8.491667,0.079268,1.231302,0.393015
8.5,0.080434,1.231177,0.393555
8.508333,0.081614,1.231102,0.394005
8.516667,0.082982,1.231083,0.394483
8.525,0.084219,1.231105,0.394933
8.533333,0.085526,1.231149,0.395405
8.541667,0.086714,1.231224,0.395778
8.55,0.087912,1.231267,0.396083
8.558333,0.088847,1.231405,0.396333
8.566667,0.089683,1.231574,0.396527
8.575,0.090389,1.231789,0.396663
8.583333,0.090911,1.232074,0.396751
8.591667,0.091291,1.232432,0.396873
8.6,0.091517,1.232839,0.396998
8.608333,0.091612,1.233243,0.397054
8.616667,0.091666,1.233659,0.3971
8.625,0.091675,1.234025,0.397102
8.633333,0.091656,1.234331,0.397072
8.641667,0.091608,1.23459,0.39699
8.65,0.091514,1.2348,0.396847
8.658333,0.091369,1.234961,0.396661
8.666667,0.091224,1.235084,0.396463
8.675,0.091058,1.235166,0.396243
8.683333,0.090894,1.235204,0.396007
8.691667,0.090749,1.235202,0.395775
8.7,0.090602,1.23516,0.395514
8.708333,0.090429,1.235114,0.395211
8.716667,0.090215,1.23501,0.394871
8.725,0.089949,1.23488,0.394517
8.733333,0.089642,1.234702,0.394188
8.741667,0.08924,1.234502,0.393836
8.75,0.088825,1.234271,0.393518
8.758333,0.088316,1.234012,0.39314
8.766667,0.087714,1.233753,0.392825
8.775,0.087025,1.233492,0.392528
8.783333,0.086273,1.233203,0.392303
8.791667,0.085454,1.232907,0.39206
8.8,0.084521,1.232625,0.391891
8.808333,0.083496,1.23237,0.391771
8.816667,0.082443,1.232064,0.391772
8.825,0.081311,1.231788,0.39174
8.833333,0.080108,1.231463,0.391845
8.841667,0.078933,1.231131,0.391997
8.85,0.077713,1.230825,0.392207
8.858333,0.076368,1.230538,0.392518
8.866667,0.075092,1.230184,0.392895
8.875,0.073728,1.229846,0.393322
8.883333,0.072336,1.229496,0.393831
8.891667,0.070827,1.229182,0.394306
8.9,0.069323,1.228825,0.39498
8.908333,0.067788,1.228513,0.39561
8.916667,0.066116,1.228198,0.396371
8.925,0.064407,1.227874,0.3972
8.933333,0.062648,1.22761,0.398126
8.941667,0.060826,1.227377,0.398985
8.95,0.059047,1.227195,0.399844
8.958333,0.057266,1.227039,0.40072
8.966667,0.055414,1.227008,0.401502
8.975,0.053725,1.226974,0.402209
8.983333,0.052111,1.227085,0.402708
8.991667,0.050571,1.227254,0.403296
9.0,0.049212,1.227489,0.403704
9.008333,0.047947,1.227776,0.404052
9.016667,0.046809,1.228126,0.404311
9.025,0.045699,1.228527,0.404534
9.033333,0.044668,1.229021,0.404594
9.041667,0.043589,1.229582,0.404625
9.05,0.042492,1.230179,0.404661
9.058333,0.041345,1.230831,0.404651
9.066667,0.039963,1.231536,0.404619
9.075,0.038659,1.232302,0.404518
9.083333,0.037167,1.233137,0.404398
9.091667,0.035637,1.233984,0.404253
9.1,0.034036,1.234903,0.404064
9.108333,0.032431,1.235803,0.403834
9.116667,0.030958,1.236643,0.403419
9.125,0.029373,1.237463,0.402985
9.133333,0.02804,1.23817,0.40238
9.141667,0.026824,1.238772,0.401736
9.15,0.025738,1.239272,0.40109
9.158333,0.024849,1.239722,0.400429
9.166667,0.024103,1.240149,0.399768
9.175,0.023506,1.240549,0.399085
9.183333,0.02308,1.240937,0.398416
9.191667,0.022753,1.241379,0.397784
9.2,0.022531,1.241848,0.397118
9.208333,0.022324,1.242369,0.396466
9.216667,0.022192,1.242897,0.395819
9.225,0.022168,1.243459,0.395286
9.233333,0.022154,1.244054,0.394727
9.241667,0.022232,1.244681,0.394156
9.25,0.02239,1.245276,0.39353
9.258333,0.022489,1.245912,0.39298
9.266667,0.022676,1.246516,0.392423
9.275,0.022879,1.247125,0.391859
9.283333,0.023153,1.247686,0.391318
9.291667,0.023458,1.248188,0.390833
9.3,0.023717,1.248648,0.390336
9.308333,0.02399,1.249077,0.389822
9.316667,0.024324,1.249408,0.389313
9.325,0.024915,1.24938,0.389151
9.333333,0.025265,1.249533,0.388623
9.341667,0.025585,1.249668,0.388048
9.35,0.025982,1.249716,0.387559
9.358333,0.02642,1.249714,0.386961
9.366667,0.026861,1.249718,0.386423
9.375,0.027307,1.249713,0.385894
9.383333,0.027715,1.249952,0.385048
9.391667,0.028268,1.249907,0.384545
9.4,0.028813,1.249913,0.384052
9.408333,0.029434,1.249862,0.383624
9.416667,0.030046,1.249812,0.383232
9.425,0.030628,1.249802,0.382801
9.433333,0.031271,1.249767,0.382413
9.441667,0.031906,1.249635,0.38209
9.45,0.032499,1.249458,0.381835
9.458333,0.033105,1.249271,0.381542
9.466667,0.033739,1.249054,0.381177
9.475,0.034317,1.248794,0.380918
9.483333,0.034921,1.248448,0.380749
9.491667,0.03553,1.248052,0.380567
9.5,0.036126,1.24767,0.380367
9.508333,0.036751,1.247218,0.380228
9.516667,0.03741,1.246779,0.380148
9.525,0.038047,1.246314,0.380112
9.533333,0.038794,1.245818,0.3801
9.541667,0.039502,1.245295,0.380134
9.55,0.040205,1.244798,0.380251
9.558333,0.040907,1.244304,0.380387
9.566667,0.041609,1.243779,0.380631
9.575,0.042299,1.243274,0.380935
9.583333,0.043034,1.242753,0.381255
9.591667,0.043748,1.242241,0.381641
9.6,0.044509,1.241717,0.382156
9.608333,0.045221,1.241209,0.382688
9.616667,0.045998,1.240672,0.3833
9.625,0.046767,1.240133,0.384003
9.633333,0.047533,1.239623,0.384739
9.641667,0.048433,1.239101,0.385607
9.65,0.049294,1.238579,0.386531
9.658333,0.050238,1.237991,0.387604
9.666667,0.051187,1.237469,0.388618
9.675,0.052229,1.236988,0.389818
9.683333,0.053274,1.236471,0.391049
9.691667,0.054389,1.235995,0.392253
9.7,0.055548,1.235574,0.393527
9.708333,0.056693,1.235197,0.394718
9.716667,0.057879,1.234895,0.395933
9.725,0.059087,1.234688,0.397208
9.733333,0.060266,1.234708,0.398346
9.741667,0.06151,1.234836,0.399396
9.75,0.062721,1.235098,0.400301
9.758333,0.063967,1.235376,0.40117
9.766667,0.065106,1.235755,0.401952
9.775,0.06627,1.23615,0.402731
9.783333,0.067464,1.236552,0.403388
9.791667,0.068691,1.236895,0.403992
9.8,0.069907,1.23716,0.404532
9.808333,0.071078,1.237393,0.405049
9.816667,0.072349,1.237489,0.405516
9.825,0.073599,1.237507,0.405913
9.833333,0.07479,1.237405,0.406265
9.841667,0.075966,1.237149,0.406594
9.85,0.077196,1.236788,0.40677
9.858333,0.078313,1.236272,0.406913
9.866667,0.07941,1.235648,0.406984
9.875,0.080502,1.234992,0.40693
9.883333,0.081486,1.234349,0.406783
9.891667,0.082477,1.233741,0.406622
9.9,0.083431,1.233284,0.406393
9.908333,0.084222,1.232919,0.406263
9.916667,0.084859,1.232751,0.406105
9.925,0.08542,1.232737,0.406011
9.933333,0.085928,1.23288,0.406023
9.941667,0.086362,1.233126,0.406097
9.95,0.08669,1.233468,0.406171
9.958333,0.086997,1.23388,0.406268
9.966667,0.087291,1.23437,0.406358
9.975,0.087514,1.234863,0.406461
9.983333,0.087686,1.235297,0.406536
9.991667,0.087824,1.235739,0.406577
10.0,0.087952,1.236183,0.406576
10.008333,0.088006,1.23654,0.406561
10.016667,0.087985,1.236841,0.406495
10.025,0.087883,1.237069,0.406361
10.033333,0.087709,1.237235,0.406154
10.041667,0.0875,1.237308,0.405881
10.05,0.087239,1.237309,0.405545
10.058333,0.086918,1.237251,0.405109
10.066667,0.086588,1.237111,0.404656
10.075,0.086221,1.236928,0.404135
10.083333,0.085771,1.236707,0.403577
10.091667,0.085226,1.236394,0.402964
10.1,0.084669,1.236019,0.402397
10.108333,0.084072,1.235576,0.401854
10.116667,0.083414,1.235079,0.401297
10.125,0.082782,1.234542,0.400852
10.133333,0.082121,1.233995,0.400516
10.141667,0.08147,1.233504,0.4002
10.15,0.080834,1.233052,0.400095
10.158333,0.080234,1.23262,0.400139
10.166667,0.079681,1.232253,0.400272
10.175,0.079122,1.231951,0.400492
10.183333,0.078553,1.231713,0.400881
10.191667,0.077929,1.23151,0.401279
10.2,0.077269,1.23128,0.401747
10.208333,0.076528,1.231136,0.402235
10.216667,0.075633,1.230972,0.402855
10.225,0.074691,1.230827,0.403386
10.233333,0.07356,1.2307,0.404115
10.241667,0.072392,1.230581,0.404762
10.25,0.071147,1.230453,0.405575
10.258333,0.069835,1.230307,0.4064
10.266667,0.068497,1.23022,0.407211
10.275,0.067122,1.230174,0.408034
10.283333,0.065706,1.230201,0.408815
10.291667,0.064356,1.230361,0.409503
10.3,0.062907,1.230656,0.410252
10.308333,0.061609,1.231121,0.410889
10.316667,0.060234,1.231728,0.411577
10.325,0.058869,1.232581,0.412154
10.333333,0.057566,1.233566,0.412702
10.341667,0.056249,1.234696,0.41329
10.35,0.05499,1.235938,0.413722
10.358333,0.053664,1.237242,0.414101
10.366667,0.052446,1.238538,0.41435
10.375,0.0512,1.239776,0.41457
10.383333,0.049931,1.240962,0.414603
10.391667,0.048603,1.242041,0.414544
10.4,0.047229,1.242932,0.41441
10.408333,0.045782,1.243673,0.414051
10.416667,0.044245,1.244175,0.413729
10.425,0.042615,1.244429,0.413268
10.433333,0.041012,1.244493,0.412721
10.441667,0.039308,1.244362,0.412135
10.45,0.03777,1.244066,0.411466
10.458333,0.036336,1.243711,0.410748
10.466667,0.034935,1.243306,0.410036
10.475,0.033911,1.242934,0.409324
10.483333,0.032981,1.242644,0.408499
10.491667,0.032374,1.24252,0.407754
10.5,0.031977,1.242502,0.407019
10.508333,0.031709,1.242676,0.406306
10.516667,0.031613,1.242999,0.405696
10.525,0.031648,1.243443,0.405181
10.533333,0.031763,1.243994,0.404683
10.541667,0.031883,1.244589,0.404114
10.55,0.03209,1.245126,0.403566
10.558333,0.032381,1.245641,0.402947
10.566667,0.032729,1.246178,0.402239
10.575,0.032979,1.246615,0.401578
10.583333,0.033302,1.247048,0.400897
10.591667,0.033652,1.247417,0.40014
10.6,0.034021,1.247726,0.399442
10.608333,0.034385,1.247986,0.398768
10.616667,0.034756,1.248227,0.398076
10.625,0.035169,1.248369,0.39743
10.633333,0.035582,1.248477,0.396773
10.641667,0.036014,1.24854,0.396104
10.65,0.036508,1.248513,0.39548
10.658333,0.036985,1.248496,0.394794
10.666667,0.037461,1.248426,0.394157
10.675,0.038008,1.248276,0.393529
10.683333,0.038542,1.248116,0.392902
10.691667,0.039089,1.247932,0.392261
10.7,0.039735,1.247604,0.391674
10.708333,0.040356,1.247253,0.391092
10.716667,0.041063,1.246862,0.390454
10.725,0.041772,1.246392,0.389882
10.733333,0.042522,1.245877,0.389427
10.741667,0.043312,1.245347,0.388906
10.75,0.044059,1.244723,0.388519
10.758333,0.044791,1.244043,0.388143
10.766667,0.045612,1.243352,0.387722
10.775,0.046362,1.242671,0.38737
10.783333,0.047106,1.241969,0.387044
10.791667,0.047906,1.241225,0.38677
10.8,0.048622,1.240526,0.386412
10.808333,0.049343,1.239815,0.386185
10.816667,0.050089,1.239212,0.385897
10.825,0.050876,1.238567,0.38579
10.833333,0.051647,1.23794,0.385722
10.841667,0.052424,1.23737,0.385708
10.85,0.053333,1.236804,0.385636
10.858333,0.054211,1.236277,0.385655
